ID,A1_2025,A2,A3_2025,A11,A12,A5,A13,A13a,A4pond,A4lr,A4sand,A4mo,A4plat,A4riv,A6bank,A6wade,A6boat,A6kayak,A6tube,A6craft,A6ice,A6othr,A7rod,A7fly,A7snag,A7sp,A7uw,A7arch,A7set,A7othr,Q11,A14pub,A14priv,A8,A9,A10,Q16,E7,Q18a,Q18b,Q18c,D4oga,D4tr,D4lrp,D4rsc,B1_2025,D4a_2025,D4b_2025,D4c_2025,D4d_2025,D4e_2025,D4f_2025,D4g_2025,D4h_2025,D4i_2025,D4j_2025,D4k_2025,D4l_2025,D4m_2025,C1jan_2025,C1feb_2025,C1mar_2025,C1apr_2025,C1may_2025,C1june_2025,C1july_2025,C1aug_2025,C1sept_2025,C1oct_2025,Q23_1,Q23_2,Q23_3,B2stb_no,B2stb_lrp,B2stb_rsc,B2wpr_no,B2wpr_lrp,B2wpr_rsc,B2whb_no,B2whb_lrp,B2whb_rsc,B2lmb_no,B2lmb_lrp,B2lmb_rsc,B2smb_no,B2smb_lrp,B2smb_rsc,B2sun_no,B2sun_lrp,B2sun_rsc,B2crp_no,B2crp_lrp,B2crp_rsc,B2ywp_no,B2ywp_lrp,B2ywp_rsc,B2wae_no,B2wae_lrp,B2wae_rsc,B2ntp_no,B2ntp_lrp,B2ntp_rsc,B2musk_no,B2musk_lrp,B2musk_rsc,B2ccf_no,B2ccf_lrp,B2ccf_rsc,B2bcf_no,B2bcf_lrp,B2bcf_rsc,B2fcf_no,B2fcf_lrp,B2fcf_rsc,B2bh_no,B2bh_lrp,B2bh_rsc,B2fwd_no,B2fwd_lrp,B2fwd_rsc,B2stur_no,B2stur_lrp,B2stur_rsc,B2carp_no,B2carp_lrp,B2carp_rsc,B2aCarp_no_2025,B2aCarp_lrp_2025,B2aCarp_rsc_2025,B2rbt_no,B2rbt_lrp,B2rbt_rsc,B2pdf_no,B2pdf_lrp,B2pdf_rsc,B2oth_no,B2oth_lrp,B2oth_rsc,B2any_no,B2any_lrp,B2any_rsc,B3stb,B3wpr,B3whb,B3lmb,B3smb,B3sun,B3crp,B3ywp,B3wae,B3ntp,B3musk,B3ccf,B3bcf,B3fcf,B3bh,B3fwd,B3stur,B3carp,B3aCarp_2025,B3rbt,B3pdf,B3oth,B3any,Q26,Q27,Q28_1,Q28_2,Q28_3,Q29_1,Q29_2,Q29_3,C2a,C2b,C2c,C2d,C2e,C2f,C2g,C2h,C2i,C2j,C2k,C2l,C2m,C2n,C2o,C2p,C2q,Q31_1,Q31_2,Q31_3,Q31_4,Q31_5,Q31_6,Q31_7,Q31_8,Q31_9,Q31_10,Q31_11,Q31_12,E1a,E1b,E1c,E1d,E1e,E1f,E1g,E1h,E1i,E1j,E1k,E1l,E1m,E1n,E1o,E1p,E2,Q34,Age,E8,F2,F3,Q38,mode,Source,Condition
201606,4,1, ,2, ,2, ,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,4,1, ,5,5,3,2,2, , ,1,2,2,2,2, ,2,1,4,4,4,5,3,3,3,4,2,2,3,6,6,12,12,9,9,7,5,12,12,5,5,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5, , ,5, ,4,5,4,4, , , , , , , , , , , , , , ,1,15,3,1,3,5,1,5,5,5,5,5,3,5,2,5,1,5,2,5,1,1,5,5,5,4,5,2,3,3,4,2,3,4,4,3,3,3,5,5,2,4,4,5,5,5,4,1,3,4,4,4,4,2,1959,67,69101,"Ive fished Ne all my life. I like the variety of ponds lakes and streams we have to fish for all species. I love the sandhills most Lake Mac is my favorite place except you can't catch any under 21"" fish (walleye)",Work with landowners in the sandhills to open up access to more private lakes that are loaded with fish, ,2,8,2
201674,3,1, ,2, ,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,2,3,3,2,1, , ,1,2,2,2,2,12,2,2,2,2,3,3,3,4,3,3,3,3,3,4,2, , , , , , , , ,6,3,4,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0, , , , , ,3, , , , , ,3,3,3, , , , , , , , ,3, ,0,6, , ,1,1,1,2,4,2,4,4,4,2,3,1,1,2,3,2,1,4,3,4,1,1,3,1,1,4,3,3,4,2,3,3,3,3,3,2,2,1,4,3,4,3,2,4,3,4,4,3, ,1966,60,68632,Peaceful,Stop raping Nebraska residents when purchasing a permit,"Raise the price for out of state permits, low resident permit costs. You take all the fun out of fishing, some people could afford to catch and eat fish instead of being on welfare",1,1,2
201691,7,2,1,2, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,2,4,4,2,4,2,3,1,3,2,3,3,1,4,4,3,4,4,3,4,2,2,2,2,3,4,3,3,5,1,2,2,2,4,2,3,1,4,3,4,3,1,1,2,2,1963,63,69138, , , ,2,8,2
201740,7,1,1,2,2,2, ,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,2,2,3,2,1, , ,1,2,2,2,2, ,4,2,3,3,3,3,3,2,3,3,4,4,2,3,2,2,12,2,2,12,12,1,12,6,6,6,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0, , , , , ,5,5, , , , , , , , , , , , , , , , ,1,8,3,3,6,3,3,6,4,2,4,3,2,3,1,1,1,2,1,2,1,1,2,4,3,4,5,3,4,3,2,3,3,4,3,3,3,4,2,2,1,1,4,2,2,2,2,1,3,2,3,2,3,2,1955,71,68786, , , ,2,8,1
201920,4,1, ,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,2,2,2,3,2,1,0,0,1,2,2,2,2,9,2,3,4,4,4,5,3,5,3,3,3,3,5,1,1,1,1,1,3,3,3,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,4,1,1,1,1,1,1,4,4,4,4,3,4,3,4,1,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,4,3,3,4,4,3,3,3,3,4,4,3,4,3,4,3,3,3,4,3,3,2,1981,45,68783,Its pretty tough compared to our neighbor to the north,Keep an eye on the Amish..., ,1,2,1
201948,5,1, ,1,2,1, ,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,2,1,3,2,1,0,1, ,2,2,2,2,4,3,2,2,3,3,3,3,2,3,3,2,3,4,12,12,12,4,4,5,5,5,5,12,2,2,3,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0, , ,4, , ,5,4, , , , ,4, , , , , , , , , , , ,2, , , , , , , ,3,4,3,1,1,3,1,1,1,3,3,1, ,2, ,3,3,3,3,4,3,3,3,3,3,4,3,4,3,2,3,3,2,4,2,2,3,4,4,3,3,2,4,4,3,2,1963,63,68463, ,More Areas to Fish around Cass county, ,2,8,1
201965,21,1, , ,2,2, ,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,2,2,2,2,4,2,1, , ,1,2,2,2,2,7,2,2,4,4,5,5,2,5,1,2,1,1,5,12,12,12,6,6,5,5,4,6,12,4,4,4,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0, , , , , ,5,4, , , , , , , , , , , , , , , ,4,2, , , , , , , ,5,4,5, ,3,4,3,2,1,2,4,2,3,2,4,1,3,4,5,2,5,1,3,1,3,4,2,2,4,3,2,1,4,2,2,1,3,4,4,3,3,1,4,2,3,2,1954,72, ,Born & raised in Lincoln. Been fishing here since I was 9 or 10. Lots of pleasant memories.,I know you don't have any Control over low water levels maybe cleaner water,"I wish Law enforcement would ticket more people who don't clean up after themselves! Its gotten so bad, I carry a large garbage bag everytime I go fishing. I always pick up my site & have filled the bag on several occasions with other peoples garbage. Som lakes I quit going to because of the garbage & in some cases loud parties.",2,8,1
202071,21,1, ,2, , , ,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,5,1,2,2,2, , ,1,2,2,2,1,4,4,4,4,4,4,3,3,2,4,3,4,4,3,12,12,12,12,2,5,4,4,2,12,3,3,3,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , ,5,5,5,5,5,5,5, , ,5,5,5,5, , , , , , , ,5,2, , , , , , , ,5,3,5,5,3,5,3,5,1,4,1,2,3,3,5,5,3,4,5,5,4,3,3,4,5,3,4,5,5,4,3,3,1,1,5,1,4, ,2,4,4,3,3,2,3,2,1953,73,68601,To be outdoors & fishing with family., , ,2,8,1
202107,4,1, ,2, ,2, ,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,2,2,2,3,2,1, , ,1,2,2,2,2, ,1,2,3,3,4,5,5,3,2,3,1,3,5,12,12,12,2,5,7,5,8,6,12,6,6,6,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0, , , ,5, ,5,5, ,5,5, ,5, , ,5, , , , , , , , ,2, , , , , , , ,5,5,5,4,5,5,5,5,1,5,1,5,4,4,5,5,5,3,1,1,3,3,3,4,4,4,3,2,2,1,2,2,1,4,5,1,3,4,3,1,5,4,3,3,4,2,1977,49,68070, ,"You need to crack down on people (especially Hispanics) from taking to many fish. Many times have we seen them with over a 100 fish in buckets. Fishing has become impossible in some areas because, the lakes are basically fished out. Bette management and mre authorily to keep an eye on things.",More game wardens at NRD lakes would stop alot of this people from breaking rules. Better management of farmers and the chemicals that run off from fields would be beneficial.,2,8,1
202394,7,2,1,2, ,1, ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , ,12,12,12,12,12,12,12,12,12,12, , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1961,65,68927, , , ,2,8,1
202411,7,1, ,2, ,1, ,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,2,2,2,2,2,1, , ,1,2,2,2,2,7,4,4,4,4,3,2,4,2,4,4,4,4,2,12,12,12,2,4,3,2,2,12,12,2,2,2,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0, , , ,4, ,4,3,4, , , , , , , , , , , , , , ,5,2, , , , , , , ,4,4,4,5,3,4,3,3,1,3,3,3,3,2,4,4,4,4,5,2,4,3,4,2,4,4,4,4,4,4,4,4,2,4,4,4,3,2,2,2,4,2,4,4,4,2,1978,48,68845,Being Outdoors in beautiful places, , ,1,7,1
202853,4,1, ,2, ,2, ,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,2,2,1,2,2, , ,1,2,2,2,2,9,4,3,4,4,4,3,4,3,4,4,4,4,3,12,12,12,3,5,6,6,6,6,7,2,2,6,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0, , , , ,5, , , ,5, , ,5, , , , , , , , , , , ,2, , , , , , , ,4,4,4,1,3,4,1,4,1,3,3,3,3,1,4,4,4,4,4,3,4,3,3,3,3,4,4,4, ,4,4,3,2,3,4,2,3,3,3,4,4,3,2,2,2,2,1964,62,69341,Diversity, , ,1,3,2
202925,4,1, ,2,2,1, ,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1, ,1,1,5,2,2,1, , ,1,2,2,2,2,23, , , , , , , , , , , , , ,12,12,12,12,12,12,12,1, , , , , ,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0, , , , , , , , , , , ,5, , , , , , , , , , , ,2, , , , , , , ,3,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,4,3,2,3,3,4,3,4,4,4,4,3,2,2,2,3,2,2,3,2,3,4,2,2,4,3,2,1966,60,68763, , , ,2,8,2
203165,8,1, ,2,1,2,3, ,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1, , ,5,3,1,2, , ,1,2,2,2,2, ,4,2,2,1,3,4,2,3,3,3,3,2,2,5,5,2,5,5,5,5,5,6,6,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,4,4,4,4, , , , , , , , , , , , , , ,1, ,2,2,2,2,2,2,5,5,5,5,5,5,5,5,3,5,3,5,5,2,5,5,5,3,3,3,4,5,4,5,5,1,3,5,5,3,3,4,2,2,5,2,3,2,4,3,4,3,4,1,2,2,1985,41,69130,"I love the scenery, the people in Nebraska, the clean lakes and surrounding areas.",Lower the pan fish limit. Size limit on crappie. More stocking of the lakes.,Thankful for the opportunity to fish in Nebraska. We have some of the best lakes.,2,8,2
203339,4,1, ,1,1,2, ,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,2,6,2,3,1,2,0,0,1,2,2,2,2,9,1,3,5,5,5,5,2,5,2,2,5,5,5,8,8,4,4,8,6,3,3,3,12,6,6,6,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,5,5,5,5,5,4,4,4,3,3,5,4,5,5,5,5,5,5,5,5,5,5,4,1,30,4,4,4,4,4,4,4,4,4,4,3,5,2,4,1,3,4,4,1,4,4,4,5,5,5,4,5,2,3,3,4,4,3,4,4,5,5,4,1,4,4,1,5,5,3,5,4,5,5,2,2,2,1983,43,68008,I like that there are all different kinds of fish to Catch. I like the fact that there are plenty of small lakes/ponds to go to in the area I live in,More Walleye in all the Lakes!! I like to go to a few different lakes in the Blair area. I wish we had some Bigger lakes to fish in!,Love fishing in Nebraska. The one of many thing I've learned is that a lot of fisherman would rather go north to either the Dakotas or Canada. I would Like to see Nebraska have a bigger lake in the Omaha/Lincoln area for better Walleye fishing. I do thinkevery place that I have been to the last few years have been great to go to. The parks are usually very Clan and easy boat access. Thanks for letting me do the Survey,2,8,2
203437,7,1, ,2, ,1, ,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,5,5,3,2,1, , ,1,2,2,2,2,23, , , , , , , , , , , , , ,12,12,12,12,12,12,12,12,12,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2, , , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1991,35,68710, , , ,1,6,1
203473,14,1, ,2, ,1, ,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1, ,7,7,2,2,1, , ,1,2,2,2,2,9,4,2,4,4,4,4,3,3,3,4,2,4,3, , , , , ,5, , , , ,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,5,5,5,4,5, , , , , , , , , , , , , ,2, , , , , , , ,5,4, ,5,3,5,3,5,1,4,3,3,3,3,5,5,4,3,5,3,5,3,5,3,5,3,3,4,5,5,4,3,2,4,4,4,3,2,4,2,4,4,4,3,4,2,1953,73,82609,State Park facilities, ,I do not like extra stamps. I feel it is a form of entrapment!,2,8,2
203768,6,1, ,1,2,1, ,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,1,5,5,3,2,1,0,0,1,2,2,2,2,9, , ,5,2,5, , , , , , , , ,12,12,12,1,1,12,12,12,12,12,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,5, , ,5, ,5, , , , , , , , , , , , , , ,2, , , , , , , ,5,5,5,5, , ,4, , , , , ,4,5, , , ,4,4,4,3,4,2,3,3,2,5,5,5,4,5, , , ,4, , ,5,5, , ,5, , , ,2,1959,67,68423, , , ,1,3,1
203845,7,1, ,2, ,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,2,2,2,4,2,1, , ,1,2,2,2,2, ,1, ,5,5,5,4,1,1,3,3,3,3,1, , , , , ,1, , , , ,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2, , , , , , , ,5,5,5,5,5,5, , , , , , , , , , ,5,3,5,3,3,3,1,3,3,1,3,5,3,4,4,3,1,5, ,1,3,1,3,2,5,1,2,2,5,2,1951,75,68521, ,we Bank Eish - There are a lot of lakes that are no accessable because of folage along bank, ,2,8,1
204028,4,1, ,2, ,2, ,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,3,4,2,2,1, , ,1,2,2,2,2, ,2,3,4,4,3,4,2,3,3,3,3,4,5, , , , ,2,4,3,2,12,12,4,3,3,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,5, ,5, , , , , ,5, , , , , , , , , , , ,2, , , , , , , ,4,3,4,4,4,3,2,4,1,4,1,4,2,1,4,4,4,4,3,2,4,2,2,1,1,3,5,5,2,2,2,2,1,3,4,1,2,1,3,2,4,2,1,2,3,2,1976,50,68434,Smaller Ponds/Less people/Less Trash,- check numbers in ponds and Lakes - seems to be Less and Less, ,2,8,1
204247,24,2,1, , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,2,4,2,2,4,2,5,1,2,4,3,1,1,5,3,3,3,4,2,5,2,5,2,2,4,3,3,2,4,3,2,4,2,2,2,3,5,2,4,2,3,3,2,2,2,1968,58,51201,Been years since I fished,None,None,2,8,1
204257,4,1, ,1,1,2, ,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,2,1,1,5,1,1,1,1,1,1, ,2,2,2,2, ,5,3,5,5,3,1,4,1,4,4,4,4,2,12,12,12,5,6,7,9,9,9,6, , , ,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0, , , ,2,4,4,4,4,2,4,5,2, , , , , , , , , , , ,2, , , , , , , ,5,5,5,5,5,5,3,5,1,5,5,5,5,5,5,5,5,2,2,4,2,5,1,5,5,1,4,5,5,4,4, ,1,4,1,2,4,5,2,2,2,5,5,2,2,2,1960,66,69120,Reservoirs/Walleye,Restocking. More opportunity to introduce kids to fishing. ** Game and Parks caring for ramps and docks.,Address siltation in the eastern pant of the state with current effective trends and practices. Pump more silt!,2,8,1
204498,21,1,3,1,1,2,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,4,1,2,5,5,5,2,1,0,0,1,2,2,2,2, ,1,4,3,3,4,5,5,5,2,3,3,4,5,2,1,12,2,5,5,12,4,4,12,3,3,3,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0, , ,4,4,4,4,4,5,4,5, ,4,4,4, ,5, ,5, , , , , ,1,4,3,2,1,2, , ,5,5,3,4,3,3,3,1,1,3,4,1,3,3,1,4,4,3,3,4,3,3,3,3,3,3,3,3,3,1,2,3,1,4,1,4,3,5,4,3,2,3,4,3,4,2,1954,72,68649,Just good pass time besides golfing. We need to stock our lakes much better.,"Do better job of Stocking our lakes with walleye, crappie, blue gill", ,2,8,1
204704,4,1, ,1,2,2, ,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,5,5,3,2,1, , ,1,2,2,2,2,9,2,3,3,3,2,4,3,4,3,4,2,2,3,12,12,2,3,5,5,2,1,2,12,3,3,5,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0, ,1,3,5, , ,3,3,1,1,5, , , , , , , , , , ,5, ,2, , , , , , , ,4,4,4,4,4,4,4,4,1,3,3,1,3,3,4,4,4,3,3,3,3,2,2,3,3,2,4,4,4,4,3,4,2,4,4,4,4,4,2,2,4,3,4,2,4,2,1960,66, ,close to home,"stock more fish,", ,1,7,1
204867,9,1, ,1,1,2, ,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3,1, ,7,2,4,2,1, , ,1,2,2,2,2,23, , , , , , , , , , , , , ,3,3, , ,4,4,2, , , ,5,5,6,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0, , , ,4,5,3,3,5,3, , ,2,5,5, , , , , , , , , ,1,6,3,3,1,3,3, ,5,3,3,3,3,3,2,4,1,2,1,1,1,2,4,4,4,1,4,4,1,5,1,5,5,1,2,5,5,4,3,5,2,5,4,3,3,3,2,1,2,3,4,3,5,2,1990,36,68523,Expensive licenses and lack of water keeps nonresidents out.,Get rid of [name] and hire someone from South Dakota., ,2,8,1
205083,3,1, ,2, ,2, ,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,5,5,2,2,2, , ,1,2,2,2,2,3,2,3,3,3,3,4,4,3,3,3,3,4,4,5,12,12,5,3,3,12,12,12,3,4,3,6,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,5,5,5,2,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2, , , , , , , ,2,3,4,3,3,4,3,3,1,3,3,3,3,1,3,3,3,3,4,3,3,4,5,4,4,5,3,3,3,4,2,3,2,4,3,4,3,4,2,2,2,2,4,4,4,2,1963,63, ,Relaxing,Put more habitats in lakes, ,1,6,2
